"DEPCODE","County","State","Facility","Provider Type","Update","Positive Residents","Positive Residents Transferred","Positive Staff"
13,"Dade","Florida","CORAL REEF NURSING & REHABILITATION CENTER","NH","7/17/2020","26","5","17"
13,"Dade","Florida","CORAL TERRACE ALF INC","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","CROSS GARDENS CARE CENTER","NH","7/17/2020","12","4","2"
13,"Dade","Florida","CUTLER BAY VILLAGE ALF","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","DULCE HOGAR","ALF","7/17/2020","0","1","0"
13,"Dade","Florida","DURAN HOME CARE CORP.","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","EAST RIDGE RETIREMENT VILLAGE INC","NH","7/17/2020","6","0","5"
13,"Dade","Florida","EAST RIDGE RETIREMENT VILLAGE, INC","ALF","7/17/2020","0","5","11"
13,"Dade","Florida","EDAD DE ORO SENIOR CARE INC","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","EILAZ HOME INC","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","EL RENACER DE ANA, INC","ALF","7/17/2020","0","0","5"
13,"Dade","Florida","EL RENACER DE DONA CORP","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","ELIA'S HOME CARE 2 INC","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","EPWORTH VILLAGE RETIREMENT COMMUNITY","ALF","7/16/2020","1","1","10"
13,"Dade","Florida","ESTHER HOME CARE I","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","FAIR HAVENS CENTER","NH","7/17/2020","0","5","12"
13,"Dade","Florida","FAIR HAVENS CENTER","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","FLAMINGO CARE LLC","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","FLORIDEAN NURSING AND REHABILITATION CENTER, THE","NH","7/17/2020","0","7","1"
13,"Dade","Florida","FOUNTAIN MANOR HEALTH & REHABILITATION CENTER","NH","7/17/2020","12","1","12"
13,"Dade","Florida","FOUR SEASONS ELDER CARE ALF, INC.","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","FRANCO NURSING & REHABILITATION CENTER","NH","7/17/2020","2","15","10"
13,"Dade","Florida","FREIRE & SOTOMAYOR ALF, INC","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","GARDEN HILLS RETIREMENT CENTER, INC","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","GOLDEN GLADES NURSING AND REHABILITATION CENTER","NH","7/17/2020","0","6","5"
13,"Dade","Florida","GOLDEN MEMORIES LLC","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","GONZALEZ & SON'S HOME CARE INC.","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","GREEN STREET ALF, CORP","ALF","7/17/2020","0","1","0"
13,"Dade","Florida","HAMPTON COURT NURSING AND REHABILITATION CENTER","NH","7/17/2020","1","2","3"
13,"Dade","Florida","HARMONY HEALTH CENTER","NH","7/17/2020","4","0","5"
13,"Dade","Florida","HAZEL CYPEN TOWER","ALF","7/17/2020","0","3","4"
13,"Dade","Florida","HIALEAH ALF INC","ALF","7/17/2020","0","0","3"
13,"Dade","Florida","HIALEAH NURSING AND REHABILITATION CENTER","NH","7/17/2020","24","35","27"
13,"Dade","Florida","HIALEAH SHORES NURSING AND REHAB CENTER","NH","7/17/2020","4","4","4"
13,"Dade","Florida","HOME SWEET HOME ASSISTED LIVING FACILITY CORP","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","HOMESTEAD MANOR A PALACE COMMUNITY","NH","7/17/2020","0","0","3"
13,"Dade","Florida","ISA ADULT CARE","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","JACKSON MEMORIAL LONG TERM CARE CENTER","NH","7/17/2020","0","2","13"
13,"Dade","Florida","JACKSON MEMORIAL PERDUE MEDICAL CENTER","NH","7/17/2020","0","0","3"
13,"Dade","Florida","JACKSON PLAZA NURSING AND REHABILITATION CENTER","NH","7/17/2020","3","20","8"
13,"Dade","Florida","JC LOVING HOME, INC","ALF","7/17/2020","3","0","0"
13,"Dade","Florida","JUAN PABLO II ALF CORP","ALF","7/17/2020","2","0","1"
13,"Dade","Florida","KENDALL LAKES HEALTH AND REHABILITATION CENTER","NH","7/17/2020","0","1","11"
13,"Dade","Florida","KRYSTAL BAY NURSING AND REHABILITATION","NH","7/17/2020","1","0","16"
13,"Dade","Florida","KSJ HOME CARE INC","ALF","7/17/2020","0","0","3"
13,"Dade","Florida","L & L SENIOR CARE, INC","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","LA CASITA NUESTRA HOME II","ALF","7/17/2020","0","1","0"
13,"Dade","Florida","LEE'S PROGRESSIVE HOME CARE","ALF","7/17/2020","1","0","0"
13,"Dade","Florida","LIVEWELL AT GRAND COURT LAKES","ALF","7/17/2020","0","5","9"
13,"Dade","Florida","LIVING WELL ALF #1","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","LIVING WELL ALF #2","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","LOG CABIN ENTERPRISES, INC.","ICF","7/17/2020","0","29","26"
13,"Dade","Florida","LORETO HOMES INC","ALF","7/16/2020","0","0","1"
13,"Dade","Florida","MACTOWN, INC","ICF","7/17/2020","17","0","13"
13,"Dade","Florida","MAUD'S PLACE","ALF","7/17/2020","0","1","0"
13,"Dade","Florida","MEADOW WOOD HOMES LLC","ALF","7/17/2020","1","1","0"
13,"Dade","Florida","MERRY ONE ALF","ALF","7/17/2020","3","0","0"
13,"Dade","Florida","MI CASA DORADA ASSISTED LIVING FACILITY CORP","ALF","7/17/2020","4","1","0"
13,"Dade","Florida","MIAMI ASTURIAS HOME INC","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","MIAMI CARE CENTER INC","NH","7/17/2020","90","10","1"
13,"Dade","Florida","MIAMI CEREBRAL PALSY RESIDENTIAL SERVICES, INC.","ICF","7/17/2020","4","4","4"
13,"Dade","Florida","MIAMI CEREBRAL PALSY RESIDENTIAL SERVICES, INC.","ICF","7/17/2020","0","0","5"
13,"Dade","Florida","MIAMI CEREBRAL PALSY RESIDENTIAL SERVICES, INC.","ICF","7/17/2020","0","0","9"
13,"Dade","Florida","MIAMI JEWISH HEALTH SYSTEMS, INC.","NH","7/17/2020","9","9","26"
13,"Dade","Florida","MIAMI LAKES ASSISTED LIVING FACILITY, INC.","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","MIAMI SHORES NURSING AND REHAB CENTER","NH","7/17/2020","0","2","5"
13,"Dade","Florida","MIAMI-DADE COUNTY","ALF","7/17/2020","0","0","3"
13,"Dade","Florida","MOON RIVER ALF LLC","ALF","7/17/2020","0","1","0"
13,"Dade","Florida","MP DIVERSIFIED SERVICES CORP","ALF","7/17/2020","5","5","2"
13,"Dade","Florida","MY NEW LIFE ALF LLC","ALF","7/17/2020","4","0","2"
13,"Dade","Florida","NEW AGE ADULTCARE INC","ALF","7/17/2020","0","2","2"
13,"Dade","Florida","NEW HOME SENIOR CARE, INC","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","NEW HOPE A.L.F., INC.","ALF","7/17/2020","1","1","2"
13,"Dade","Florida","NEW WORLD ACLF","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","NOELITO ALF CORP","ALF","7/17/2020","2","2","0"
13,"Dade","Florida","NORTH BEACH REHABILITATION CENTER","NH","7/17/2020","0","0","3"
13,"Dade","Florida","NORTH DADE NURSING AND REHABILITATION CENTER","NH","7/17/2020","6","1","16"
13,"Dade","Florida","NSPIRE HEALTHCARE KENDALL","NH","7/17/2020","2","35","22"
13,"Dade","Florida","NSPIRE HEALTHCARE KENDALL","ALF","7/17/2020","6","2","3"
13,"Dade","Florida","NSPIRE HEALTHCARE MIAMI LAKES","NH","7/17/2020","29","24","15"
13,"Dade","Florida","NURSING LOVE & CARE FACILITY","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","OUR FAMILY ASSISTED LIVING FACILITY II INC","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","OUR FAMILY ASSISTED LIVING FACILITY III, INC.","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","OUR LADY OF LOURDES ALF, INC.","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","PALACE AT HOMESTEAD, LLC","ALF","7/17/2020","1","0","6"
13,"Dade","Florida","PALACE AT KENDALL","ALF","7/17/2020","0","0","9"
13,"Dade","Florida","PALACE AT KENDALL NURSING AND REHABILITATION CENTER","NH","7/17/2020","0","15","10"
13,"Dade","Florida","PALM BREEZE A.L.F.","ALF","7/17/2020","0","2","0"
13,"Dade","Florida","PALM GARDEN OF AVENTURA","NH","7/17/2020","0","1","4"
13,"Dade","Florida","PALMETTO CARE CENTER","NH","7/17/2020","7","12","0"
13,"Dade","Florida","PALMETTO SUBACUTE CARE CENTER","NH","7/17/2020","18","12","10"
13,"Dade","Florida","PAVILION GARDENS","ALF","7/17/2020","0","1","0"
13,"Dade","Florida","PERSONALIZED HEALTH SERVICES, CORP","ALF","7/16/2020","0","0","1"
13,"Dade","Florida","PINECREST REHABILITATION CENTER","NH","7/17/2020","0","21","24"
13,"Dade","Florida","PINES NURSING HOME","NH","7/17/2020","0","0","4"
13,"Dade","Florida","POINTE OF NORTH GABLES","ALF","7/17/2020","4","0","0"
13,"Dade","Florida","PONCE PLAZA NURSING & REHABILITATION CENTER","NH","7/17/2020","3","0","19"
13,"Dade","Florida","PROFESSIONAL HOME CARE I","ALF","7/17/2020","0","1","0"
13,"Dade","Florida","RAINBOW HEIGHTS HOME CARE INC","ALF","7/16/2020","2","0","0"
13,"Dade","Florida","REFLEXION ALF II","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","REGENTS PARK AT AVENTURA","NH","7/17/2020","0","1","5"
13,"Dade","Florida","RENACER HOME CARE","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","RESIDENCIA CASABELLA ALF CORP","ALF","7/16/2020","2","4","3"
13,"Dade","Florida","RESIDENTIAL PARADISE INC","ALF","7/17/2020","1","0","0"
13,"Dade","Florida","RESIDENTIAL PLAZA AT BLUE LAGOON","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","REVIVAL HOME, INC.","ALF","7/17/2020","1","0","3"
13,"Dade","Florida","RIVERSIDE CARE CENTER","NH","7/17/2020","24","12","19"
13,"Dade","Florida","RIVIERA HEALTH RESORT","NH","7/17/2020","2","4","31"
13,"Dade","Florida","SAGRADO CORAZON ALF CORP","ALF","7/17/2020","0","0","2"
13,"Dade","Florida","SALMO 23 ELDER CARE","ALF","7/17/2020","0","3","0"
13,"Dade","Florida","SALMO 23 NO. 2, LLC.","ALF","7/17/2020","0","2","0"
13,"Dade","Florida","SALMOS 23 #4 LLC","ALF","7/15/2020","0","0","1"
13,"Dade","Florida","SANDS AT SOUTH BEACH CARE CENTER, THE","NH","7/17/2020","2","1","6"
13,"Dade","Florida","SANTA TERESITA HOME CARE","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","SEASONS GARDENS SENIOR RESIDENCE LLC","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","SIGNATURE HEALTHCARE CENTER OF WATERFORD","NH","7/17/2020","28","0","70"
13,"Dade","Florida","SIGNATURE HEALTHCARE OF BROOKWOOD GARDENS","NH","7/17/2020","46","8","14"
13,"Dade","Florida","SINAI PLAZA NURSING AND REHAB CENTER","NH","7/17/2020","1","6","9"
13,"Dade","Florida","SOUTH DADE NURSING AND REHABILITATION CENTER","NH","7/17/2020","26","10","22"
13,"Dade","Florida","ST ANNES NURSING CENTER, ST ANNES RESIDENCE INC","NH","7/17/2020","0","0","6"
13,"Dade","Florida","STERLING AVENTURA","ALF","7/17/2020","0","4","7"
13,"Dade","Florida","SUN COAST","ALF","7/17/2020","0","3","1"
13,"Dade","Florida","SUNNY HILLS ALF OF HOMESTEAD, INC","ALF","7/17/2020","2","15","5"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","7/17/2020","0","0","1"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","7/17/2020","4","0","3"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","7/17/2020","0","0","2"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","7/17/2020","3","0","0"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","7/17/2020","6","0","3"
13,"Dade","Florida","SUNSHINE ELDERLY RESIDENCES, CORP","ALF","7/17/2020","0","1","0"
13,"Dade","Florida","SUPERIOR ALF INC","ALF","7/16/2020","0","0","1"
13,"Dade","Florida","SUSANNA WESLEY HEALTH CENTER","NH","7/17/2020","0","24","16"
13,"Dade","Florida","THE RESIDENCES AT MIAMI","ALF","7/17/2020","1","0","1"
13,"Dade","Florida","TREASURE ISLE CARE CENTER","NH","7/17/2020","0","0","1"
13,"Dade","Florida","TROPICAL HEAVEN, INC.","ALF","7/17/2020","0","1","0"
13,"Dade","Florida","TROY & GREG CORP","ALF","7/17/2020","0","1","1"
13,"Dade","Florida","TWO SISTERS ALF,INC.","ALF","7/17/2020","3","3","0"
13,"Dade","Florida","TWO SISTERS TENDER CARE LLC","ALF","7/17/2020","0","8","1"
13,"Dade","Florida","UNITY HEALTH AND REHABILITATION CENTER","NH","7/17/2020","2","28","42"
13,"Dade","Florida","UNIVERSITY PLAZA REHABILITATION AND NURSING CENTER, INC","NH","7/17/2020","2","7","9"
13,"Dade","Florida","VENETIAN ISLES ALF, INC","ALF","7/17/2020","1","0","0"
13,"Dade","Florida","VI AT AVENTURA","NH","7/17/2020","0","1","0"
13,"Dade","Florida","VICTORIA NURSING & REHABILITATION CENTER, INC.","NH","7/17/2020","10","5","19"
13,"Dade","Florida","VILLA MARGO IV INC","ALF","7/17/2020","0","4","0"
13,"Dade","Florida","VILLA MARIA NURSING CENTER","NH","7/17/2020","5","6","4"
13,"Dade","Florida","VILLA MARIA WEST SKILLED NURSING FACILITY","NH","7/17/2020","1","1","6"
13,"Dade","Florida","VILLA ROSA I, INC.","ALF","7/15/2020","0","1","1"
13,"Dade","Florida","VILLA ROSA II INC","ALF","7/15/2020","0","11","2"
13,"Dade","Florida","VILLA ROSA III, INC","ALF","7/17/2020","0","1","0"
13,"Dade","Florida","VILLA SERENA III","ALF","7/17/2020","1","0","0"
13,"Dade","Florida","WELLNESS ADVANTAGE HOME CARE, INC","ALF","7/17/2020","0","0","3"
13,"Dade","Florida","WEST GABLES HEALTH CARE CENTER","NH","7/17/2020","39","38","43"
13,"Dade","Florida","WEST MIAMI ADULT LIVING FACILITY, INC.","ALF","7/17/2020","0","0","1"
13,"Dade","Florida","WESTWOOD BOARDING HOME ACLF","ALF","7/17/2020","0","0","2"
14,"Desoto","Florida","ARCADIA OAKS ASSISTED LIVING","ALF","7/17/2020","0","1","1"
14,"Desoto","Florida","DESOTO HEALTH AND REHAB","NH","7/17/2020","0","0","1"
15,"Dixie","Florida","CROSS CITY NURSING AND REHABILITATION CENTER","NH","7/17/2020","0","0","6"
16,"Duval","Florida","ANAM PARC II","ALF","7/17/2020","0","0","1"
16,"Duval","Florida","ANTHEM LAKES, LLC","ALF","7/17/2020","0","1","3"
16,"Duval","Florida","ARLINGTON ADULT RESIDENTIAL FACILITY INC","ALF","7/17/2020","0","0","2"
16,"Duval","Florida","ATRIA PARK OF SAN PABLO","ALF","7/17/2020","2","0","3"
16,"Duval","Florida","AUTUMN VILLAGE INC","ALF","7/17/2020","0","0","1"
16,"Duval","Florida","AVANTE VILLA AT JACKSONVILLE BEACH INC","NH","7/17/2020","0","0","3"
16,"Duval","Florida","BARTRAM CROSSING","NH","7/17/2020","0","1","16"
16,"Duval","Florida","BARTRAM LAKES ASSISTED LIVING","ALF","7/17/2020","0","6","2"
16,"Duval","Florida","BROOKDALE ATRIUM WAY 1","ALF","7/17/2020","0","0","1"
16,"Duval","Florida","BROOKDALE ATRIUM WAY 2","NH","7/17/2020","25","11","12"
16,"Duval","Florida","BROOKDALE AVONDALE","ALF","7/17/2020","0","1","0"
16,"Duval","Florida","BROOKDALE CROWN POINT","ALF","7/16/2020","0","0","1"
16,"Duval","Florida","BROOKDALE MANDARIN CENTRAL","ALF","7/17/2020","0","0","2"
16,"Duval","Florida","BROOKDALE SOUTHPOINT","ALF","7/16/2020","0","0","1"
16,"Duval","Florida","BROOKDALE SOUTHSIDE","ALF","7/17/2020","1","1","5"
16,"Duval","Florida","CAMELLIA AT DEERWOOD","ALF","7/17/2020","2","0","21"
16,"Duval","Florida","CATHEDRAL GERONTOLOGY CENTER, INC","NH","7/17/2020","0","0","9"
16,"Duval","Florida","CONSULATE HEALTH CARE OF JACKSONVILLE","NH","7/17/2020","0","0","6"
16,"Duval","Florida","CROSS CARE CENTER","NH","7/17/2020","0","0","3"
16,"Duval","Florida","CYPRESS VILLAGE","NH","7/17/2020","0","0","4"
16,"Duval","Florida","DISCOVERY VILLAGE AT DEERWOOD","ALF","7/17/2020","0","0","1"
16,"Duval","Florida","DIVERSITY ME","ALF","7/17/2020","4","0","2"
16,"Duval","Florida","DOLPHIN POINTE HEALTH CARE CENTER","NH","7/17/2020","102","19","3"
16,"Duval","Florida","EDGEWOOD NURSING CENTER","NH","7/17/2020","0","2","6"
16,"Duval","Florida","ELMCROFT OF TIMBERLIN PARC","ALF","7/17/2020","0","1","2"
16,"Duval","Florida","FANNIE E. TAYLOR HOME FOR THE AGED-TAYLOR MANOR, INC.","ALF","7/16/2020","0","0","1"
16,"Duval","Florida","FIRST COAST HEALTH AND REHABILITATION CENTER","NH","7/17/2020","0","1","14"
16,"Duval","Florida","FLEET LANDING","NH","7/17/2020","0","3","5"
16,"Duval","Florida","FLORIDA MENTOR","ICF","7/17/2020","0","0","3"
16,"Duval","Florida","FLORIDA MENTOR","ICF","7/17/2020","3","1","2"
16,"Duval","Florida","FORT CAROLINE GARDENS, INC.","ALF","7/17/2020","1","0","2"
16,"Duval","Florida","FOURAKER HILLS REHAB AND NURSING CENTER","NH","7/17/2020","40","17","28"
16,"Duval","Florida","Grand Living At Tamaya","ALF","7/17/2020","0","0","2"
16,"Duval","Florida","HAMPTONS LUXURY VILLAS INC","ALF","7/17/2020","0","0","1"
16,"Duval","Florida","HARBORCHASE OF JACKSONVILLE","ALF","7/17/2020","3","0","6"
16,"Duval","Florida","HARBORCHASE OF MANDARIN","ALF","7/17/2020","0","0","5"
16,"Duval","Florida","HARTS HARBOR HEALTH CARE CENTER","NH","7/17/2020","0","7","5"
16,"Duval","Florida","HEALTHCARE CENTER OF JACKSONVILLE","NH","7/17/2020","1","0","2"
16,"Duval","Florida","HEARTLAND HEALTH CARE CENTER - JACKSONVILLE","NH","7/17/2020","5","14","28"
16,"Duval","Florida","HEARTLAND HEALTH CARE CENTER OF SOUTH JACKSONVILLE","NH","7/17/2020","0","0","2"
16,"Duval","Florida","HIGH DESERT COURT GROUP HOME","ICF","7/17/2020","1","1","2"
16,"Duval","Florida","INN AT CYPRESS VILLAGE, THE","ALF","7/17/2020","0","1","1"
16,"Duval","Florida","JACKSONVILLE NURSING AND REHAB CENTER","NH","7/17/2020","6","5","1"
16,"Duval","Florida","KINGS HOUSE II","ALF","7/17/2020","1","1","0"
16,"Duval","Florida","LAKESIDE NURSING AND REHABILITATION CENTER","NH","7/17/2020","0","3","9"
16,"Duval","Florida","LANIER REHABILITATION CENTER","NH","7/17/2020","0","0","1"
16,"Duval","Florida","LIFE CARE CENTER OF JACKSONVILLE","NH","7/17/2020","0","0","3"
16,"Duval","Florida","NOBLE HOUSE RETIREMENT OF JACKSONVILLE, LLC","ALF","7/17/2020","9","10","6"
16,"Duval","Florida","PALM GARDEN OF JACKSONVILLE","NH","7/17/2020","1","0","2"
16,"Duval","Florida","PARK RIDGE NURSING CENTER","NH","7/17/2020","41","12","35"
16,"Duval","Florida","REFFINE'S HOUSE","ALF","7/17/2020","0","0","1"
16,"Duval","Florida","REGENTS PARK OF JACKSONVILLE","NH","7/17/2020","0","0","5"
16,"Duval","Florida","RIVER GARDEN HEBREW HOME FOR THE AGED","NH","7/17/2020","9","1","8"
16,"Duval","Florida","RIVERWOOD CENTER","NH","7/17/2020","0","0","9"
16,"Duval","Florida","ROSECASTLE AT DEERWOOD","ALF","7/17/2020","1","0","1"
16,"Duval","Florida","SAN JOSE GARDENS ALZHEIMER'S SPECIAL CARE CENTER","ALF","7/17/2020","1","5","10"
16,"Duval","Florida","SAN JOSE HEALTH AND REHABILITATION CENTER","NH","7/17/2020","0","0","2"
16,"Duval","Florida","SIGNATURE HEALTHCARE OF JACKSONVILLE","NH","7/17/2020","18","5","17"
16,"Duval","Florida","SOME PLACE LIKE HOME, INC 3","ALF","7/17/2020","0","0","1"
16,"Duval","Florida","SOME PLACE LIKE HOME, INC.","ALF","7/17/2020","0","0","1"
16,"Duval","Florida","ST CATHERINE LABOURE MANOR INC","NH","7/17/2020","27","5","14"
16,"Duval","Florida","STARLING AT SAN JOSE","ALF","7/17/2020","0","0","8"
16,"Duval","Florida","SUNRISE OF JACKSONVILLE","ALF","7/17/2020","0","1","0"
16,"Duval","Florida","TAYLOR CARE CENTER","NH","7/17/2020","33","20","30"
16,"Duval","Florida","TERRACE OF JACKSONVILLE, THE","NH","7/17/2020","8","0","8"
16,"Duval","Florida","THE COVE AT MARSH LANDING","ALF","7/17/2020","10","0","6"
16,"Duval","Florida","TUNIS STREET GROUP HOME","ICF","7/17/2020","0","0","1"
16,"Duval","Florida","UNIVERSITY CROSSING","NH","7/17/2020","0","7","8"
16,"Duval","Florida","WINDSOR AT ORTEGA","ALF","7/17/2020","1","0","6"
16,"Duval","Florida","WINDSOR AT SAN PABLO","ALF","7/17/2020","0","0","3"
16,"Duval","Florida","WOODLAND GROVE HEALTH & REHABILITATION CENTER","NH","7/17/2020","0","0","2"
16,"Duval","Florida","WYNDHAM LAKES JACKSONVILLE","ALF","7/17/2020","1","2","4"
17,"Escambia","Florida","ARCADIA HEALTH & REHABILITATION CENTER","NH","7/17/2020","0","4","6"
17,"Escambia","Florida","ASBURY PLACE","ALF","7/16/2020","0","0","1"
17,"Escambia","Florida","BAYSIDE HEALTH AND REHABILITATION CENTER","NH","7/17/2020","1","0","5"
17,"Escambia","Florida","BROOKDALE PENSACOLA","ALF","7/17/2020","0","0","1"
17,"Escambia","Florida","CARE WAY","ALF","7/17/2020","0","1","0"
17,"Escambia","Florida","CENTURY CENTER FOR REHABILITATION AND HEALING","NH","7/17/2020","0","1","1"
17,"Escambia","Florida","CONSULATE HEALTH CARE OF PENSACOLA","NH","7/17/2020","0","2","5"
17,"Escambia","Florida","DE LUNA HEALTH AND REHABILITATION CENTER","NH","7/17/2020","34","0","3"
17,"Escambia","Florida","ELMCROFT OF PENSACOLA","ALF","7/17/2020","0","0","1"
17,"Escambia","Florida","FLORIDA MENTOR","ICF","7/17/2020","3","0","3"
17,"Escambia","Florida","FLORIDA MENTOR","ICF","7/17/2020","6","0","6"
17,"Escambia","Florida","GRANDVIEW RETIREMENT CENTER","ALF","7/16/2020","34","8","1"
17,"Escambia","Florida","HAVEN OF OUR LADY OF PEACE","NH","7/17/2020","10","3","15"
17,"Escambia","Florida","HOMESTEAD VILLAGE RETIREMENT COMMUNITY","ALF","7/17/2020","0","0","1"
17,"Escambia","Florida","LAURELWOOD ASSISTED LIVING FACILITY, INC","ALF","7/17/2020","0","1","1"
17,"Escambia","Florida","LIFE CARE CENTER OF PENSACOLA","NH","7/17/2020","1","0","5"
17,"Escambia","Florida","NEW HORIZONS OF NORTHWEST FLORIDA, INC.","ICF","7/16/2020","0","0","2"
17,"Escambia","Florida","NORTHPOINTE RETIREMENT COMMUNITY","ALF","7/17/2020","0","0","1"
17,"Escambia","Florida","OAKBRIDGE TERRACE AT AZALEA TRACE","ALF","7/17/2020","0","0","2"
17,"Escambia","Florida","OLIVE BRANCH HEALTH AND REHABILITATION CENTER","NH","7/17/2020","0","3","10"
17,"Escambia","Florida","PENSACOLA DEVELOPMENTAL CENTER","ICF","7/17/2020","0","0","1"
17,"Escambia","Florida","REHABILITATION CENTER AT PARK PLACE","NH","7/16/2020","0","7","0"
17,"Escambia","Florida","ROSEWOOD HEALTHCARE AND REHABILITATION CENTER","NH","7/17/2020","10","0","6"
17,"Escambia","Florida","SOLARIS HEALTHCARE PENSACOLA","NH","7/17/2020","1","0","4"
17,"Escambia","Florida","SOUTHERN OAKS CARE CENTER","NH","7/17/2020","0","4","1"
17,"Escambia","Florida","SPECIALTY HEALTH AND REHABILITATION CENTER","NH","7/17/2020","1","0","2"
17,"Escambia","Florida","SUMMER VISTA ASSISTED LIVING COMMUNITY","ALF","7/17/2020","0","3","1"
17,"Escambia","Florida","THE BLAKE AT PENSACOLA OPERATING COMPANY LLC","ALF","7/17/2020","2","2","9"
17,"Escambia","Florida","THE RESIDENCE","ALF","7/17/2020","0","0","1"
17,"Escambia","Florida","THE RHEMA HOUSE ASSISTED LIVING FACILITY, INC","ALF","7/17/2020","0","0","1"
17,"Escambia","Florida","THE WATERFORD AT CARPENTER'S CREEK","ALF","7/16/2020","28","0","14"
17,"Escambia","Florida","THE WATERFORD AT CREEKSIDE","ALF","7/16/2020","10","0","6"
17,"Escambia","Florida","UNIVERSITY HILLS HEALTH AND REHABILITATION","NH","7/17/2020","4","1","5"
17,"Escambia","Florida","VERANDA OF PENSACOLA, INC","ALF","7/17/2020","0","0","1"
17,"Escambia","Florida","WILLOWBROOKE COURT AT AZALEA TRACE","NH","7/17/2020","8","0","3"
17,"Escambia","Florida","YOURLIFE OF PENSACOLA","ALF","7/17/2020","0","1","2"
18,"Flagler","Florida","GENTLE CARE ASSISTED LIVING, INC.","ALF","7/17/2020","0","0","1"
18,"Flagler","Florida","GRAND OAKS HEALTH AND REHABILITATION CENTER","NH","7/17/2020","0","0","2"
18,"Flagler","Florida","MAGNOLIA MANOR OF PALM COAST, INC.","ALF","7/17/2020","0","1","0"
18,"Flagler","Florida","PRINCETON VILLAGE OF PALM COAST","ALF","7/17/2020","0","0","1"
18,"Flagler","Florida","SABAL PALMS ASSISTED LIVING AND MEMORY CARE","ALF","7/17/2020","0","0","1"
18,"Flagler","Florida","TUSCAN GARDENS OF PALM COAST","ALF","7/17/2020","0","0","1"
20,"Gadsden","Florida","MAGNOLIA HOUSE","ALF","7/17/2020","1","1","3"
20,"Gadsden","Florida","RIVERCHASE HEALTH AND REHABILITATION CENTER","NH","7/17/2020","0","0","6"
21,"Gilchrist","Florida","AYERS HEALTH AND REHABILITATION CENTER","NH","7/17/2020","0","1","2"
21,"Gilchrist","Florida","TRI-COUNTY NURSING HOME","NH","7/17/2020","0","0","1"
23,"Gulf","Florida","CROSS SHORES CARE CENTER","NH","7/17/2020","0","0","1"
23,"Gulf","Florida","OUR HOME AT BEACON HILL","ALF","7/17/2020","0","0","1"
24,"Hamilton","Florida","SUWANNEE VALLEY NURSING CENTER","NH","7/17/2020","0","0","2"
24,"Hamilton","Florida","THE SUSAN REWIS HOUSE","ALF","7/17/2020","0","0","1"
25,"Hardee","Florida","HARDEE MANOR HEALTHCARE CENTER","NH","7/17/2020","0","3","3"
25,"Hardee","Florida","LAKESIDE NEUROLOGIC","NH","7/17/2020","0","0","2"
25,"Hardee","Florida","THE SANDIA","ALF","7/17/2020","1","0","6"
25,"Hardee","Florida","THE VALENCIA","ALF","7/17/2020","0","1","5"
26,"Hendry","Florida","CLEWISTON NURSING & REHABILITATION","NH","7/17/2020","17","0","6"
26,"Hendry","Florida","OAKBROOK HEALTH AND REHABILITATION CENTER","NH","7/17/2020","0","0","1"
27,"Hernando","Florida","ATRIA EVERGREEN WOODS","ALF","7/17/2020","0","0","2"
27,"Hernando","Florida","BROOKSVILLE HEALTHCARE CENTER","NH","7/17/2020","1","1","4"
