"DEPCODE","County","State","Facility","Provider Type","Update","Positive Residents","Positive Residents Transferred","Positive Staff"
18,"Flagler","Florida","TUSCAN GARDENS OF PALM COAST","ALF","6/24/2020","1","0","1"
20,"Gadsden","Florida","RIVERCHASE HEALTH AND REHABILITATION CENTER","NH","6/24/2020","4","0","2"
25,"Hardee","Florida","HARDEE MANOR HEALTHCARE CENTER","NH","6/24/2020","0","3","4"
25,"Hardee","Florida","LAKESIDE NEUROLOGIC","NH","6/24/2020","0","0","1"
25,"Hardee","Florida","SANDIA","ALF","6/24/2020","0","1","0"
26,"Hendry","Florida","CLEWISTON NURSING & REHABILITATION","NH","6/24/2020","4","1","4"
26,"Hendry","Florida","OAKBROOK HEALTH AND REHABILITATION CENTER","NH","6/24/2020","2","0","0"
27,"Hernando","Florida","BROOKSVILLE HEALTHCARE CENTER","NH","6/24/2020","0","1","0"
27,"Hernando","Florida","EVERGREEN WOODS","NH","6/24/2020","0","0","1"
27,"Hernando","Florida","RESIDENCE AT TIMBER PINES (THE)","ALF","6/24/2020","0","1","1"
27,"Hernando","Florida","SPRING HILL HEALTH AND REHABILITATION CENTER","NH","6/24/2020","0","0","2"
28,"Highlands","Florida","FELLOWSHIP HOME AT THE FAIRWAY","ALF","6/24/2020","0","0","1"
28,"Highlands","Florida","FLORIDA MENTOR","ICF","6/24/2020","10","0","8"
28,"Highlands","Florida","KENILWORTH CARE & REHABILITATION CENTER","NH","6/24/2020","0","0","1"
28,"Highlands","Florida","PALMS OF SEBRING (THE)","ALF","6/24/2020","0","1","0"
29,"Hillsborough","Florida","ALDEA GREEN","ALF","6/24/2020","1","0","0"
29,"Hillsborough","Florida","ALLEGRO","ALF","6/24/2020","0","0","3"
29,"Hillsborough","Florida","ALLEGRO","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","ANGELS SENIOR LIVING AT NEW TAMPA, LLC","ALF","6/24/2020","0","8","0"
29,"Hillsborough","Florida","ANGELS SENIOR LIVING AT PALMA CEIA","ALF","6/24/2020","0","1","0"
29,"Hillsborough","Florida","ANGELS SENIOR LIVING AT SOUTH TAMPA","ALF","6/23/2020","0","1","0"
29,"Hillsborough","Florida","BELVEDERE COMMONS OF SUN CITY CENTER","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","BEST CARE SENIOR LIVING AT SAINT JOSEPH","ALF","6/24/2020","0","3","4"
29,"Hillsborough","Florida","BRANDON HEALTH AND REHABILITATION CENTER","NH","6/24/2020","0","0","1"
29,"Hillsborough","Florida","BRIGHTON GARDENS OF TAMPA","ALF","6/23/2020","9","1","2"
29,"Hillsborough","Florida","BRIGHTON GARDENS OF TAMPA","NH","6/23/2020","1","0","0"
29,"Hillsborough","Florida","BRISTOL AT TAMPA REHABILITATION AND NURSING CENTER LLC, THE","NH","6/24/2020","0","46","2"
29,"Hillsborough","Florida","BROOKDALE BAYSHORE","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","CENTRAL TAMPA ASSISTED LIVING","ALF","6/24/2020","0","32","7"
29,"Hillsborough","Florida","COMMUNITY CONVALESCENT CENTER","NH","6/24/2020","4","87","24"
29,"Hillsborough","Florida","CONCORDIA VILLAGE OF TAMPA","NH","6/24/2020","0","0","3"
29,"Hillsborough","Florida","CONSULATE HEALTH CARE OF BRANDON","NH","6/24/2020","16","27","22"
29,"Hillsborough","Florida","COVENTRY ASSISTED LIVING","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","CROSSINGS AT RIVERVIEW, THE","ALF","6/24/2020","4","0","1"
29,"Hillsborough","Florida","DISCOVERY VILLAGE AT TAMPA PALMS","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","ELMCROFT OF CARROLLWOOD","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","ESTATE AT HYDE PARK, (THE)","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","EXCEL CARE CENTER","NH","6/24/2020","0","2","4"
29,"Hillsborough","Florida","FLETCHER HEALTH AND REHABILITATION CENTER","NH","6/24/2020","0","1","1"
29,"Hillsborough","Florida","FREEDOM PLAZA ASSISTED LIVING AND MEMORY CARE","ALF","6/24/2020","0","0","2"
29,"Hillsborough","Florida","GANDY CROSSING CARE CENTER","NH","6/24/2020","0","0","3"
29,"Hillsborough","Florida","GRACE MANOR AT HUNTERS CREEK LLC","ALF","6/24/2020","3","0","6"
29,"Hillsborough","Florida","HABANA HEALTH CARE CENTER","NH","6/23/2020","0","0","1"
29,"Hillsborough","Florida","HANNA OAKS CENTER for INDEPENDENT and ASSISTED LIVING","ALF","6/24/2020","0","15","5"
29,"Hillsborough","Florida","HAWTHORNE HEALTH AND REHAB OF BRANDON","NH","6/24/2020","8","12","7"
29,"Hillsborough","Florida","HILLSBOROUGH COUNTY DEVELOPMENTAL CENTER","ICF","6/24/2020","0","0","3"
29,"Hillsborough","Florida","INN ASTON AT GARDENS TAMPA BAY (THE)","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","INSPIRED LIVING AT TAMPA","ALF","6/24/2020","0","2","1"
29,"Hillsborough","Florida","KR AT HILLSBOROUGH LAKES","NH","6/24/2020","0","0","2"
29,"Hillsborough","Florida","LIFE CONCEPTS, INC","ICF","6/24/2020","0","0","3"
29,"Hillsborough","Florida","MEMORY LANE COTTAGE AT TAMPA PALMS, LLC","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","NORTHDALE REHABILITATION CENTER","NH","6/24/2020","0","0","3"
29,"Hillsborough","Florida","PALM AVENUE BAPTIST TOWER ALF","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","PALM GARDEN OF TAMPA","NH","6/24/2020","0","2","1"
29,"Hillsborough","Florida","PLAZA WEST HEALTH CENTER","NH","6/24/2020","0","0","3"
29,"Hillsborough","Florida","PROMISE POINTE AT TAMPA OAKS","ALF","6/24/2020","0","3","1"
29,"Hillsborough","Florida","REHABILITATION AND HEALTHCARE CENTER OF TAMPA","NH","6/24/2020","0","15","5"
29,"Hillsborough","Florida","ROCKY CREEK VILLAGE","ALF","6/24/2020","3","0","1"
29,"Hillsborough","Florida","ROSECASTLE AT DELANEY CREEK","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","SOLARIS HEALTHCARE PLANT CITY","NH","6/24/2020","1","1","1"
29,"Hillsborough","Florida","SUN CITY SENIOR LIVING","ALF","6/24/2020","1","0","0"
29,"Hillsborough","Florida","SUN TERRACE HEALTH CARE CENTER","NH","6/24/2020","0","1","1"
29,"Hillsborough","Florida","SUN TOWERS RETIREMENT COMMUNITY","ALF","6/24/2020","0","0","1"
29,"Hillsborough","Florida","SUPERIOR RESIDENCES OF BRANDON MEMORY CARE","ALF","6/24/2020","0","15","3"
29,"Hillsborough","Florida","TAMPA LAKES HEALTH AND REHABILITATION CENTER","NH","6/24/2020","0","0","1"
29,"Hillsborough","Florida","THE COLONNADE AT NORTHDALE","ALF","6/24/2020","0","11","2"
29,"Hillsborough","Florida","THE INN AT UNIVERSITY VILLAGE","ALF","6/24/2020","52","0","4"
29,"Hillsborough","Florida","TWIN CREEKS ASSISTED LIVING AND MEMORY CARE","ALF","6/23/2020","0","0","1"
29,"Hillsborough","Florida","WEINBERG VILLAGE LLC","ALF","6/24/2020","0","1","1"
29,"Hillsborough","Florida","WHISPERING OAKS","NH","6/24/2020","0","4","7"
29,"Hillsborough","Florida","WOODBRIDGE CARE CENTER","NH","6/24/2020","0","0","3"
29,"Hillsborough","Florida","YBOR CITY CENTER FOR REHABILITATION AND HEALING","NH","6/24/2020","3","12","2"
31,"Indian River","Florida","CONSULATE HEALTH CARE OF VERO BEACH","NH","6/24/2020","0","0","1"
31,"Indian River","Florida","GRACE REHABILITATION CENTER OF VERO BEACH","NH","6/24/2020","0","1","0"
31,"Indian River","Florida","GREEN GABLES ASSISTED LIVING","ALF","6/24/2020","1","1","1"
31,"Indian River","Florida","HARBORCHASE OF VERO BEACH","ALF","6/24/2020","3","6","2"
31,"Indian River","Florida","ISLES OF VERO BEACH","ALF","6/24/2020","1","0","0"
31,"Indian River","Florida","OAKBRIDGE TERRACE ASSISTED LIVING AT INDIAN RIVER ESTATES","ALF","6/24/2020","0","8","0"
31,"Indian River","Florida","PALM GARDEN OF VERO BEACH","NH","6/24/2020","0","0","1"
31,"Indian River","Florida","PELICAN LANDING ASSISTED LIVING AND MEMORY CARE","ALF","6/24/2020","0","0","3"
31,"Indian River","Florida","RENAISSANCE SENIOR LIVING","ALF","6/24/2020","0","0","1"
31,"Indian River","Florida","ROSEWOOD MANOR OF VERO BEACH, LLC","ALF","6/24/2020","8","2","1"
31,"Indian River","Florida","SEA BREEZE REHAB AND NURSING CENTER","NH","6/24/2020","0","0","2"
31,"Indian River","Florida","SOLARIS SENIOR LIVING VERO BEACH","ALF","6/24/2020","0","0","2"
31,"Indian River","Florida","SONATA VERO BEACH","ALF","6/24/2020","0","0","4"
31,"Indian River","Florida","WILLOWBROOKE COURT AT INDIAN RIVER ESTATES","NH","6/24/2020","1","0","0"
32,"Jackson","Florida","SIGNATURE HEALTHCARE AT THE COURTYARD","NH","6/24/2020","0","0","1"
32,"Jackson","Florida","SUNLAND CENTER MARIANNA-FAC I","ICF","6/24/2020","6","0","1"
32,"Jackson","Florida","SUNLAND CENTER MARIANNA-FACILITY II","ICF","6/24/2020","1","0","1"
32,"Jackson","Florida","SUNLAND CENTER MARIANNA-FACILITY III","ICF","6/24/2020","13","0","4"
32,"Jackson","Florida","SUNLAND CENTER MARIANNA-FACILITY IV","ICF","6/24/2020","0","0","1"
32,"Jackson","Florida","SUNLAND MARIANNA FACILITY V","ICF","6/24/2020","2","0","6"
35,"Lake","Florida","AVANTE AT MT DORA, INC.","NH","6/24/2020","0","0","1"
35,"Lake","Florida","BAYVIEW CENTER","NH","6/24/2020","0","0","1"
35,"Lake","Florida","CLERMONT HEALTH AND REHABILITATION CENTER","NH","6/24/2020","0","0","1"
35,"Lake","Florida","NEULIFE NEUROLOGICAL SERVICES, LLC","ALF","6/24/2020","0","0","3"
35,"Lake","Florida","NORTH CAMPUS REHABILITATION AND NURSING CENTER","NH","6/24/2020","1","0","0"
35,"Lake","Florida","SOUTH CAMPUS CARE CENTER","NH","6/24/2020","2","3","5"
35,"Lake","Florida","THE COVE AT TAVARES VILLAGE","ALF","6/24/2020","0","1","0"
35,"Lake","Florida","VISTA LAKE","ALF","6/24/2020","1","0","0"
36,"Lee","Florida","AMAVIDA SENIOR LIVING","ALF","6/24/2020","0","0","4"
36,"Lee","Florida","AMERICAN HOUSE BONITA SPRINGS","ALF","6/24/2020","0","0","10"
36,"Lee","Florida","AMERICAN HOUSE COCONUT POINT","ALF","6/24/2020","0","0","7"
36,"Lee","Florida","AMERICAN HOUSE FORT MYERS","ALF","6/23/2020","0","0","2"
36,"Lee","Florida","ARBOR AT SHELL POINT (THE)","ALF","6/24/2020","0","1","0"
36,"Lee","Florida","ARDEN COURTS OF FT MYERS","ALF","6/24/2020","1","1","0"
36,"Lee","Florida","ATRIUM AT LIBERTY PARK","ALF","6/24/2020","1","1","1"
36,"Lee","Florida","BARKLEY PLACE","ALF","6/24/2020","0","1","0"
36,"Lee","Florida","BARRINGTON TERRACE - FT MYERS","ALF","6/24/2020","0","0","1"
36,"Lee","Florida","BROOKDALE BONITA SPRINGS","ALF","6/24/2020","0","1","0"
36,"Lee","Florida","BROOKDALE FORT MYERS THE COLONY","ALF","6/24/2020","0","11","0"
36,"Lee","Florida","CAPE CORAL SHORES","ALF","6/24/2020","0","0","1"
36,"Lee","Florida","CAPE WEST LLC","ALF","6/21/2020","0","5","0"
36,"Lee","Florida","CONSULATE HEALTH CARE OF NORTH FORT MYERS","NH","6/24/2020","0","0","5"
36,"Lee","Florida","CORAL TRACE HEALTH CARE","NH","6/24/2020","0","0","1"
36,"Lee","Florida","CYPRESS COVE AT HEALTHPARK FLORIDA","ALF","6/24/2020","0","0","3"
36,"Lee","Florida","CYPRESS POINT","ALF","6/24/2020","0","6","0"
36,"Lee","Florida","DISCOVERY VILLAGE AT THE FORUM","ALF","6/24/2020","0","1","2"
36,"Lee","Florida","EVANS HEALTH CARE","NH","6/24/2020","9","6","5"
36,"Lee","Florida","FORT MYERS REHABILITATION AND NURSING CENTER","NH","6/23/2020","11","16","0"
36,"Lee","Florida","GLADWELL FORT MYERS","ALF","6/24/2020","0","6","0"
36,"Lee","Florida","GULF COAST VILLAGE","NH","6/24/2020","0","0","1"
36,"Lee","Florida","HEALTHPARK CARE CENTER","NH","6/24/2020","0","18","17"
36,"Lee","Florida","HEARTLAND HEALTH CARE CENTER-FT MYERS","NH","6/24/2020","7","9","20"
36,"Lee","Florida","HERITAGE PARK REHABILITATION AND HEALTHCARE","NH","6/24/2020","34","5","15"
36,"Lee","Florida","LEHIGH ACRES HEALTH AND REHABILITATION CENTER","NH","6/24/2020","8","6","10"
36,"Lee","Florida","LODGE AT CYPRESS COVE, THE","NH","6/24/2020","0","1","4"
36,"Lee","Florida","MANORCARE HEALTH SERVICES","NH","6/23/2020","11","16","13"
36,"Lee","Florida","PACIFICA SENIOR LIVING FORT MYERS","ALF","6/23/2020","2","8","3"
36,"Lee","Florida","PAGE REHABILITATION AND HEALTHCARE CENTER","NH","6/24/2020","6","38","11"
36,"Lee","Florida","PALMS OF FORT MYERS","ALF","6/24/2020","0","1","1"
36,"Lee","Florida","PALMVIEW AT GULF COAST VILLAGE","ALF","6/24/2020","0","0","2"
36,"Lee","Florida","PONDELLA RESIDENTIAL CARE LLC","ALF","6/24/2020","0","0","2"
36,"Lee","Florida","REHAB & HEALTHCARE CENTER OF CAPE CORAL","NH","6/24/2020","0","2","7"
36,"Lee","Florida","RENAISSANCE AT THE TERRACES","NH","6/24/2020","0","0","3"
36,"Lee","Florida","SHELL POINT NURSING PAVILION","NH","6/24/2020","0","0","2"
36,"Lee","Florida","SIGNATURE HEALTHCARE AT COLLEGE PARK","NH","6/24/2020","0","0","5"
36,"Lee","Florida","SPRINGWOOD COURT","ALF","6/24/2020","0","4","0"
36,"Lee","Florida","SUNRISE COMMUNITY, INC.","ICF","6/23/2020","1","1","1"
36,"Lee","Florida","THRIVE AT BEACHWALK","ALF","6/24/2020","0","2","0"
36,"Lee","Florida","WINDSOR AT CAPE CORAL (THE)","ALF","6/23/2020","0","3","0"
36,"Lee","Florida","WINKLER COURT","NH","6/24/2020","0","2","4"
36,"Lee","Florida","WOODLANDS (THE)","ALF","6/23/2020","0","0","1"
37,"Leon","Florida","ALLEGRO","ALF","6/24/2020","0","0","2"
37,"Leon","Florida","CANTERFIELD OF TALLAHASSEE, LLC","ALF","6/24/2020","0","0","1"
37,"Leon","Florida","ELMCROFT OF TALLAHASSEE","ALF","6/24/2020","0","0","2"
37,"Leon","Florida","HERITAGE HEALTHCARE CENTER AT TALLAHASSEE","NH","6/24/2020","0","0","1"
37,"Leon","Florida","MIRACLE HILL NURSING AND REHABILITATION CENTER, INC","NH","6/24/2020","0","0","1"
37,"Leon","Florida","PRUITTHEALTH - SOUTHWOOD","NH","6/24/2020","7","0","0"
37,"Leon","Florida","SEVEN HILLS HEALTH & REHABILITATION CENTER","NH","6/24/2020","0","1","1"
37,"Leon","Florida","ST AUGUSTINE PLANTATION","ALF","6/24/2020","0","0","1"
37,"Leon","Florida","SUNRISE COMMUNITY, INC.","ICF","6/24/2020","0","0","1"
37,"Leon","Florida","SUNRISE COMMUNITY, INC.","ICF","6/24/2020","1","0","2"
37,"Leon","Florida","TALLAHASSEE DEVELOPMENTAL CENTER","ICF","6/24/2020","1","1","5"
37,"Leon","Florida","WOODMONT A PACIFICA SENIOR LIVING COMMUNITY","ALF","6/24/2020","0","0","2"
38,"Levy","Florida","WILLISTON CARE CENTER","NH","6/24/2020","0","2","7"
40,"Madison","Florida","CROSSWINDS HEALTH AND REHABILITATION CENTER","NH","6/24/2020","0","0","1"
40,"Madison","Florida","LAKE PARK OF MADISON NURSING AND REHABILITATION CENTER","NH","6/24/2020","1","2","0"
41,"Manatee","Florida","BAY VUE NURSING AND REHABILITATION CENTER","NH","6/24/2020","0","0","1"
41,"Manatee","Florida","BRADEN RIVER REHABILITATION CENTER LLC","NH","6/24/2020","0","22","3"
41,"Manatee","Florida","BRADENTON HEALTH CARE","NH","6/24/2020","1","15","0"
41,"Manatee","Florida","BRADENTON OAKS","ALF","6/24/2020","3","0","2"
41,"Manatee","Florida","BROOKDALE BRADENTON GARDENS","ALF","6/24/2020","0","5","0"
41,"Manatee","Florida","BROOKDALE PALMA SOLA","ALF","6/23/2020","0","1","0"
41,"Manatee","Florida","CASA MORA REHABILITATION AND EXTENDED CARE","NH","6/24/2020","3","0","1"
41,"Manatee","Florida","DISCOVERY VILLAGE AT SARASOTA BAY","ALF","6/24/2020","1","0","1"
41,"Manatee","Florida","ELAN MANATEE","ALF","6/24/2020","2","2","0"
41,"Manatee","Florida","HERITAGE PARK CARE AND REHABILITATION CENTER","NH","6/24/2020","4","6","11"
41,"Manatee","Florida","INN AT FREEDOM VILLAGE, THE","NH","6/24/2020","0","0","1"
41,"Manatee","Florida","LANGDON HALL OF BRADENTON","ALF","6/22/2020","0","0","1"
41,"Manatee","Florida","LILY'S PROMISE LLC","ALF","6/23/2020","0","0","1"
41,"Manatee","Florida","MANATEE RIVER ASSISTED LIVING LLC","ALF","6/24/2020","0","0","1"
41,"Manatee","Florida","MANATEE SPRINGS REHABILITATION AND NURSING CENTER","NH","6/24/2020","0","13","5"
41,"Manatee","Florida","NATIONAL CHURCH RESIDENCES OF BRADENTON FL INC","ALF","6/24/2020","10","3","6"
41,"Manatee","Florida","NEURORESTORATIVE FLORIDA","ALF","6/24/2020","0","0","1"
41,"Manatee","Florida","RIVIERA PALMS REHABILITATION CENTER","NH","6/24/2020","0","15","0"
41,"Manatee","Florida","SUMMERFIELD RETIREMENT","ALF","6/24/2020","0","3","2"
41,"Manatee","Florida","SURREY PLACE HEALTHCARE AND REHABILITATION","NH","6/24/2020","0","1","0"
41,"Manatee","Florida","VILLAS OF HOLLY BROOK - BRADENTON COVE","ALF","6/24/2020","0","1","0"
42,"Marion","Florida","OAKHURST CENTER","NH","6/24/2020","0","3","0"
42,"Marion","Florida","PALM GARDEN OF OCALA","NH","6/24/2020","0","4","1"
42,"Marion","Florida","THE LODGE HEALTH AND REHABILITATION CENTER","NH","6/24/2020","0","0","1"
42,"Marion","Florida","TIMBERRIDGE NURSING & REHABILITATION CENTER","NH","6/24/2020","0","0","1"
43,"Martin","Florida","BROOKDALE JENSEN BEACH","ALF","6/24/2020","1","1","6"
43,"Martin","Florida","BROOKDALE STUART","ALF","6/24/2020","0","0","3"
43,"Martin","Florida","DISCOVERY VILLAGE AT STUART","ALF","6/24/2020","0","0","2"
43,"Martin","Florida","GRAND OAKS OF PALM CITY LLC","ALF","6/24/2020","0","3","0"
43,"Martin","Florida","HOBE SOUND MANOR","ALF","6/24/2020","0","2","2"
43,"Martin","Florida","MARTIN NURSING AND REHABILITATION","NH","6/24/2020","0","0","4"
43,"Martin","Florida","PALM CITY NURSING AND REHAB CENTER","NH","6/24/2020","1","1","2"
43,"Martin","Florida","SALERNO BAY HEALTH AND REHABILITATION CENTER","NH","6/24/2020","9","1","9"
43,"Martin","Florida","SHERIDAN AT HOBE SOUND, THE","ALF","6/24/2020","2","0","1"
43,"Martin","Florida","SOLARIS HEALTHCARE PARKWAY","NH","6/24/2020","3","0","5"
43,"Martin","Florida","SOLARIS SENIOR LIVING STUART","ALF","6/24/2020","0","0","1"
43,"Martin","Florida","STUART LODGE","ALF","6/24/2020","4","1","5"
43,"Martin","Florida","STUART REHABILITATION AND HEALTHCARE","NH","6/24/2020","0","0","2"
43,"Martin","Florida","SYMPHONY AT STUART","ALF","6/24/2020","0","0","1"
43,"Martin","Florida","TERRACE AT HOBE SOUND, THE","NH","6/24/2020","4","1","22"
43,"Martin","Florida","WATER'S EDGE HEALTH AND REHABILITATION","NH","6/24/2020","0","0","4"
43,"Martin","Florida","YOURLIFE OF STUART","ALF","6/24/2020","6","1","6"
45,"Nassau","Florida","HENDRICKS","ICF","6/24/2020","0","0","1"
45,"Nassau","Florida","LIFE CARE CENTER OF HILLIARD","NH","6/23/2020","2","3","5"
45,"Nassau","Florida","MINER NORTH","ICF","6/24/2020","0","0","1"
45,"Nassau","Florida","THE LAKESIDE AT AMELIA ISLAND","ALF","6/24/2020","0","0","4"
46,"Okaloosa","Florida","MANOR AT BLUE WATER BAY, THE","NH","6/24/2020","0","0","1"
46,"Okaloosa","Florida","SHOAL CREEK REHABILITATION CENTER","NH","6/24/2020","0","0","1"
46,"Okaloosa","Florida","SUPERIOR RESIDENCES OF NICEVILLE","ALF","6/24/2020","0","0","1"
47,"Okeechobee","Florida","OKEECHOBEE HEALTH CARE FACILITY","NH","6/24/2020","0","0","2"
48,"Orange","Florida","ADVENTHEALTH CARE CENTER APOPKA NORTH","NH","6/24/2020","0","0","1"
48,"Orange","Florida","ADVENTHEALTH CARE CENTER ORLANDO EAST","NH","6/24/2020","0","0","2"
48,"Orange","Florida","ADVENTHEALTH CARE CENTER ORLANDO NORTH","NH","6/24/2020","0","0","1"
48,"Orange","Florida","AJR LOVING CARE ALF INC","ALF","6/24/2020","0","0","1"
48,"Orange","Florida","BROOKDALE CONWAY","ALF","6/24/2020","1","1","0"
48,"Orange","Florida","DELANEY PARK HEALTH AND REHABILITATION CENTER","NH","6/24/2020","0","0","1"
48,"Orange","Florida","ENCORE AT AVALON PARK","ALF","6/24/2020","0","0","1"
48,"Orange","Florida","GENTRY PARK ORLANDO","ALF","6/24/2020","0","0","2"
48,"Orange","Florida","GREEN TREE ASSISTED LIVING, LLC","ALF","6/24/2020","0","19","5"
48,"Orange","Florida","GUARDIAN CARE NURSING & REHABILITATION CENTER","NH","6/24/2020","0","1","1"
48,"Orange","Florida","HARBORCHASE OF DR PHILLIPS","ALF","6/24/2020","0","0","1"
48,"Orange","Florida","LAKE VIEW COURT","ICF","6/23/2020","0","0","1"
48,"Orange","Florida","LIFE CONCEPTS, INC.","ICF","6/24/2020","0","0","13"
48,"Orange","Florida","METRO WEST NURSING AND REHAB CENTER","NH","6/24/2020","0","0","1"
48,"Orange","Florida","ORLANDO HEALTH AND REHABILITATION CENTER","NH","6/24/2020","0","0","2"
48,"Orange","Florida","PALM GARDEN OF ORLANDO","NH","6/24/2020","0","2","0"
48,"Orange","Florida","PARKVIEW REHABILITATION CENTER AT WINTER PARK","NH","6/24/2020","0","3","3"
48,"Orange","Florida","REHABILITATION CENTER OF WINTER PARK, THE","NH","6/24/2020","0","0","1"
48,"Orange","Florida","RIO PINAR HEALTH CARE","NH","6/24/2020","0","0","1"
48,"Orange","Florida","ROSEWOOD HEALTH AND REHABILITATION CENTER","NH","6/24/2020","0","1","0"
48,"Orange","Florida","SAVANNAH COVE","NH","6/24/2020","0","0","1"
48,"Orange","Florida","SOLARIS HEALTHCARE LAKE BENNET","NH","6/24/2020","0","0","1"
48,"Orange","Florida","SOLARIS HEALTHCARE WINDERMERE","NH","6/24/2020","0","0","1"
48,"Orange","Florida","SONATA WEST","ALF","6/24/2020","0","1","2"
48,"Orange","Florida","SPRING HILLS HUNTER'S CREEK","ALF","6/24/2020","0","0","3"
48,"Orange","Florida","TERRA VISTA REHAB AND HEALTH CENTER","NH","6/24/2020","0","1","2"
48,"Orange","Florida","THE ROSE GARDEN OF ORLANDO","ALF","6/24/2020","0","0","3"
48,"Orange","Florida","VIVANT AT VERSAILLES","ALF","6/23/2020","0","0","1"
48,"Orange","Florida","WESTCHESTER OF WINTER PARK","ALF","6/24/2020","0","0","1"
48,"Orange","Florida","WESTMINSTER BALDWIN PARK","NH","6/24/2020","0","0","1"
48,"Orange","Florida","WESTMINSTER WINTER PARK","NH","6/24/2020","0","0","1"
48,"Orange","Florida","WESTMINSTER WINTER PARK","ALF","6/24/2020","0","0","1"
48,"Orange","Florida","WINTER PARK CARE & REHABILITATION CENTER","NH","6/24/2020","0","0","1"
49,"Osceola","Florida","AVANTE AT ST. CLOUD, INC.","NH","6/24/2020","0","0","1"
49,"Osceola","Florida","KEYSTONE REHABILITATION AND HEALTH CENTER","NH","6/24/2020","0","1","0"
49,"Osceola","Florida","SONATA HUNTER'S CREEK","ALF","6/24/2020","1","0","1"
49,"Osceola","Florida","TERRACE OF ST CLOUD, THE","NH","6/24/2020","5","4","4"
50,"Palm Beach","Florida","1 AAA ASSISTED LIVING AT WELLINGTON","ALF","6/24/2020","0","2","0"
50,"Palm Beach","Florida","ABBEY DELRAY SOUTH","NH","6/24/2020","3","5","10"
50,"Palm Beach","Florida","ADDINGTON PLACE AT WELLINGTON GREEN","ALF","6/23/2020","0","1","0"
50,"Palm Beach","Florida","ADDINGTON PLACE AT WELLINGTON GREEN","NH","6/23/2020","0","2","1"
50,"Palm Beach","Florida","ALLEGRO","ALF","6/24/2020","0","0","8"
50,"Palm Beach","Florida","ALLURE LIVING CARE","ALF","6/24/2020","0","0","1"
50,"Palm Beach","Florida","ARBOR OAKS AT GREENACRES","ALF","6/24/2020","2","12","0"
50,"Palm Beach","Florida","ATRIA AT VILLAGES OF WINDSOR","ALF","6/24/2020","0","0","1"
50,"Palm Beach","Florida","ATRIA PARK OF ST JOSEPH'S","ALF","6/24/2020","1","0","0"
50,"Palm Beach","Florida","ATRIUM AT BOCA RATON, THE","ALF","6/23/2020","0","0","1"
50,"Palm Beach","Florida","AVANTE AT BOCA RATON, INC.","NH","6/24/2020","5","10","17"
50,"Palm Beach","Florida","AVANTE AT LAKE WORTH, INC.","NH","6/24/2020","0","1","2"
50,"Palm Beach","Florida","BANYAN PLACE","ALF","6/24/2020","0","1","0"
50,"Palm Beach","Florida","BARRINGTON TERRACE AT BOYNTON BEACH","ALF","6/24/2020","0","0","6"
50,"Palm Beach","Florida","BARRINGTON TERRACE OF BOYNTON BEACH","NH","6/24/2020","0","0","6"
50,"Palm Beach","Florida","BOCA RATON REHABILITATION CENTER","NH","6/24/2020","0","0","3"
50,"Palm Beach","Florida","BOULEVARD REHABILITATION CENTER","NH","6/24/2020","3","14","6"
50,"Palm Beach","Florida","BOYNTON BEACH REHABILITATION CENTER","NH","6/24/2020","1","1","4"
50,"Palm Beach","Florida","BRIGHTON GARDENS OF BOCA RATON","ALF","6/24/2020","0","1","2"
50,"Palm Beach","Florida","BROOKDALE PALM BEACH GARDENS","ALF","6/24/2020","2","0","3"
50,"Palm Beach","Florida","BROOKDALE TEQUESTA","ALF","6/24/2020","0","0","1"
50,"Palm Beach","Florida","BROOKDALE WEST BOYNTON BEACH","ALF","6/24/2020","0","1","0"
50,"Palm Beach","Florida","CARLISLE PALM BEACH, THE","ALF","6/24/2020","0","0","2"
50,"Palm Beach","Florida","CHATSWORTH AT PGA NATIONAL, LLC","NH","6/24/2020","0","3","6"
50,"Palm Beach","Florida","COLONIAL ASSISTED LIVING AT BOYNTON BEACH, FL","ALF","6/24/2020","0","1","0"
50,"Palm Beach","Florida","CONSULATE HEALTH CARE OF WEST PALM BEACH","NH","6/24/2020","7","9","10"
50,"Palm Beach","Florida","CORAL BAY HEALTHCARE AND REHABILITATION","NH","6/24/2020","0","4","3"
50,"Palm Beach","Florida","COURTYARD GARDENS OF JUPITER","ALF","6/24/2020","0","15","0"
50,"Palm Beach","Florida","COURTYARD GARDENS SENIOR LIVING","ALF","6/23/2020","0","0","1"
50,"Palm Beach","Florida","CRESTHAVEN","ALF","6/24/2020","5","1","10"
50,"Palm Beach","Florida","CROSSINGS, THE","NH","6/24/2020","5","11","5"
50,"Palm Beach","Florida","DARCY HALL OF LIFE CARE","NH","6/24/2020","1","0","1"
50,"Palm Beach","Florida","DISCOVERY VILLAGE AT BOYNTON BEACH AL","ALF","6/24/2020","0","0","1"
