"DEPCODE","County","State","Facility","Provider Type","Update","Positive Residents","Positive Residents Transferred","Positive Staff"
13,"Dade","Florida","NORMANDY ESTATES ASSISTED LIVING LLC","ALF","7/7/2020","0","0","2"
13,"Dade","Florida","NORTH BEACH REHABILITATION CENTER","NH","7/6/2020","0","0","1"
13,"Dade","Florida","NORTH DADE NURSING AND REHABILITATION CENTER","NH","7/7/2020","8","0","3"
13,"Dade","Florida","NSPIRE HEALTHCARE KENDALL","NH","7/7/2020","0","27","7"
13,"Dade","Florida","NSPIRE HEALTHCARE MIAMI LAKES","NH","7/7/2020","24","16","27"
13,"Dade","Florida","PALACE AT HOMESTEAD, LLC","ALF","7/7/2020","1","0","2"
13,"Dade","Florida","PALACE AT KENDALL","ALF","7/7/2020","2","0","6"
13,"Dade","Florida","PALACE AT KENDALL NURSING AND REHABILITATION CENTER","NH","7/7/2020","0","12","2"
13,"Dade","Florida","PALM BREEZE A.L.F.","ALF","7/7/2020","0","7","0"
13,"Dade","Florida","PALM GARDEN OF AVENTURA","NH","7/7/2020","0","0","1"
13,"Dade","Florida","PALMETTO CARE CENTER","NH","7/7/2020","4","11","10"
13,"Dade","Florida","PALMETTO SUBACUTE CARE CENTER","NH","7/7/2020","15","20","17"
13,"Dade","Florida","PARADISE VILLA ALF INC","ALF","7/7/2020","5","0","0"
13,"Dade","Florida","PAVILION GARDENS","ALF","7/7/2020","0","1","0"
13,"Dade","Florida","PINECREST REHABILITATION CENTER","NH","7/7/2020","0","20","19"
13,"Dade","Florida","PINES NURSING HOME","NH","7/7/2020","0","6","4"
13,"Dade","Florida","POINTE OF NORTH GABLES","ALF","7/7/2020","4","8","2"
13,"Dade","Florida","PONCE PLAZA NURSING & REHABILITATION CENTER","NH","7/7/2020","3","3","7"
13,"Dade","Florida","PROFESSIONAL HOME CARE I","ALF","7/7/2020","0","1","0"
13,"Dade","Florida","REGENTS PARK AT AVENTURA","NH","7/7/2020","7","1","5"
13,"Dade","Florida","REVIVAL HOME, INC.","ALF","7/7/2020","0","0","1"
13,"Dade","Florida","RIVERSIDE CARE CENTER","NH","7/7/2020","9","17","14"
13,"Dade","Florida","RIVIERA HEALTH RESORT","NH","7/7/2020","0","3","10"
13,"Dade","Florida","SALMO 23 NO. 2, LLC.","ALF","7/7/2020","0","2","0"
13,"Dade","Florida","SANDS AT SOUTH BEACH CARE CENTER, THE","NH","7/7/2020","3","1","30"
13,"Dade","Florida","SEASONS GARDENS SENIOR RESIDENCE LLC","ALF","7/7/2020","0","0","1"
13,"Dade","Florida","SIGNATURE HEALTHCARE CENTER OF WATERFORD","NH","7/7/2020","29","2","64"
13,"Dade","Florida","SIGNATURE HEALTHCARE OF BROOKWOOD GARDENS","NH","7/7/2020","33","9","26"
13,"Dade","Florida","SINAI PLAZA NURSING AND REHAB CENTER","NH","7/7/2020","0","6","9"
13,"Dade","Florida","SOUTH DADE NURSING AND REHABILITATION CENTER","NH","7/7/2020","22","10","16"
13,"Dade","Florida","ST ANNES NURSING CENTER, ST ANNES RESIDENCE INC","NH","7/7/2020","0","0","2"
13,"Dade","Florida","STERLING AVENTURA","ALF","7/7/2020","0","3","3"
13,"Dade","Florida","SUN COAST","ALF","7/7/2020","0","3","1"
13,"Dade","Florida","SUNNY HILLS ALF OF HOMESTEAD, INC","ALF","7/7/2020","2","2","4"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","7/7/2020","4","0","3"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","7/7/2020","3","0","0"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","ICF","7/7/2020","6","0","3"
13,"Dade","Florida","SUNSHINE ELDERLY RESIDENCES, CORP","ALF","7/7/2020","0","1","0"
13,"Dade","Florida","SUSANNA WESLEY HEALTH CENTER","NH","7/7/2020","0","24","15"
13,"Dade","Florida","THE RESIDENCES AT MIAMI","ALF","7/7/2020","1","0","0"
13,"Dade","Florida","TREASURE ISLE CARE CENTER","NH","7/7/2020","0","24","13"
13,"Dade","Florida","TWO SISTERS ALF,INC.","ALF","7/5/2020","6","6","1"
13,"Dade","Florida","TWO SISTERS TENDER CARE LLC","ALF","7/7/2020","0","7","0"
13,"Dade","Florida","UNITY HEALTH AND REHABILITATION CENTER","NH","7/7/2020","2","27","28"
13,"Dade","Florida","UNIVERSITY PLAZA REHABILITATION AND NURSING CENTER, INC","NH","7/7/2020","1","7","5"
13,"Dade","Florida","VI AT AVENTURA","ALF","7/7/2020","0","0","1"
13,"Dade","Florida","VI AT AVENTURA","NH","7/7/2020","0","1","0"
13,"Dade","Florida","VICTORIA NURSING & REHABILITATION CENTER, INC.","NH","7/7/2020","10","5","26"
13,"Dade","Florida","VILLA MARIA NURSING CENTER","NH","7/7/2020","2","6","2"
13,"Dade","Florida","VILLA MARIA WEST SKILLED NURSING FACILITY","NH","7/7/2020","1","1","1"
13,"Dade","Florida","VILLA ROSA I, INC.","ALF","7/6/2020","0","1","0"
13,"Dade","Florida","VILLA ROSA II INC","ALF","7/6/2020","0","12","1"
13,"Dade","Florida","VILLA ROSA III, INC","ALF","7/7/2020","0","1","0"
13,"Dade","Florida","WEST GABLES HEALTH CARE CENTER","NH","7/7/2020","46","32","17"
14,"Desoto","Florida","ARCADIA OAKS ASSISTED LIVING","ALF","7/7/2020","0","1","1"
15,"Dixie","Florida","CROSS CITY NURSING AND REHABILITATION CENTER","NH","7/7/2020","0","0","3"
16,"Duval","Florida","ANTHEM LAKES, LLC","ALF","7/7/2020","0","0","2"
16,"Duval","Florida","ARLINGTON ADULT RESIDENTIAL FACILITY INC","ALF","7/7/2020","0","0","1"
16,"Duval","Florida","ATRIA PARK OF SAN PABLO","ALF","7/7/2020","0","0","1"
16,"Duval","Florida","AVANTE VILLA AT JACKSONVILLE BEACH INC","NH","7/7/2020","0","0","3"
16,"Duval","Florida","BARTRAM CROSSING","NH","7/7/2020","0","1","13"
16,"Duval","Florida","BARTRAM LAKES ASSISTED LIVING","ALF","7/7/2020","0","6","2"
16,"Duval","Florida","BROOKDALE ATRIUM WAY 1","ALF","7/7/2020","0","0","6"
16,"Duval","Florida","BROOKDALE ATRIUM WAY 2","NH","7/7/2020","3","6","15"
16,"Duval","Florida","BROOKDALE AVONDALE","ALF","7/7/2020","1","0","0"
16,"Duval","Florida","BROOKDALE SOUTHSIDE","ALF","7/7/2020","1","1","1"
16,"Duval","Florida","CAMELLIA AT DEERWOOD","ALF","7/7/2020","0","0","16"
16,"Duval","Florida","CATHEDRAL GERONTOLOGY CENTER, INC","NH","7/7/2020","0","0","4"
16,"Duval","Florida","CONSULATE HEALTH CARE OF JACKSONVILLE","NH","7/7/2020","0","0","2"
16,"Duval","Florida","CYPRESS VILLAGE","NH","7/7/2020","0","0","3"
16,"Duval","Florida","DIVERSITY ME","ALF","7/7/2020","1","0","2"
16,"Duval","Florida","DOLPHIN POINTE HEALTH CARE CENTER","NH","7/7/2020","79","19","3"
16,"Duval","Florida","EDGEWOOD NURSING CENTER","NH","7/7/2020","0","0","2"
16,"Duval","Florida","FIRST COAST HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","7"
16,"Duval","Florida","FLEET LANDING","NH","7/7/2020","0","2","5"
16,"Duval","Florida","FLORIDA MENTOR","ICF","7/7/2020","0","0","1"
16,"Duval","Florida","FLORIDA MENTOR","ICF","7/7/2020","3","1","0"
16,"Duval","Florida","FOURAKER HILLS REHAB AND NURSING CENTER","NH","7/7/2020","0","9","7"
16,"Duval","Florida","HARBORCHASE OF JACKSONVILLE","ALF","7/7/2020","3","0","2"
16,"Duval","Florida","HARBORCHASE OF MANDARIN","ALF","7/7/2020","2","0","4"
16,"Duval","Florida","HARTS HARBOR HEALTH CARE CENTER","NH","7/7/2020","0","5","1"
16,"Duval","Florida","HEALTHCARE CENTER OF JACKSONVILLE","NH","7/7/2020","0","0","7"
16,"Duval","Florida","HEARTLAND HEALTH CARE CENTER - JACKSONVILLE","NH","7/7/2020","0","0","4"
16,"Duval","Florida","HIGH DESERT COURT GROUP HOME","ICF","7/7/2020","1","0","0"
16,"Duval","Florida","INN AT CYPRESS VILLAGE, THE","ALF","7/7/2020","0","0","1"
16,"Duval","Florida","JACKSONVILLE NURSING AND REHAB CENTER","NH","7/6/2020","6","1","7"
16,"Duval","Florida","KINGS HOUSE II","ALF","7/7/2020","2","0","0"
16,"Duval","Florida","LAKESIDE NURSING AND REHABILITATION CENTER","NH","7/7/2020","0","3","2"
16,"Duval","Florida","LANIER REHABILITATION CENTER","NH","7/7/2020","0","0","3"
16,"Duval","Florida","LIFE CARE CENTER OF JACKSONVILLE","NH","7/7/2020","0","0","2"
16,"Duval","Florida","NOBLE HOUSE RETIREMENT OF JACKSONVILLE, LLC","ALF","7/7/2020","7","9","4"
16,"Duval","Florida","PALM GARDEN OF JACKSONVILLE","NH","7/7/2020","0","0","2"
16,"Duval","Florida","PARK RIDGE NURSING CENTER","NH","7/7/2020","6","7","15"
16,"Duval","Florida","REFFINE'S HOUSE","ALF","7/7/2020","0","0","1"
16,"Duval","Florida","REGENTS PARK OF JACKSONVILLE","NH","7/7/2020","0","0","5"
16,"Duval","Florida","RIVER GARDEN HEBREW HOME FOR THE AGED","NH","7/7/2020","7","0","14"
16,"Duval","Florida","RIVERWOOD CENTER","NH","7/7/2020","0","0","4"
16,"Duval","Florida","ROSECASTLE AT DEERWOOD","ALF","7/7/2020","0","1","0"
16,"Duval","Florida","SAN JOSE GARDENS ALZHEIMER'S SPECIAL CARE CENTER","ALF","7/7/2020","0","0","1"
16,"Duval","Florida","SAN JOSE HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","1"
16,"Duval","Florida","SIGNATURE HEALTHCARE OF JACKSONVILLE","NH","7/7/2020","18","6","15"
16,"Duval","Florida","ST CATHERINE LABOURE MANOR INC","NH","7/7/2020","8","0","6"
16,"Duval","Florida","STARLING AT SAN JOSE","ALF","7/7/2020","0","0","2"
16,"Duval","Florida","TAYLOR CARE CENTER","NH","7/7/2020","0","12","23"
16,"Duval","Florida","TERRACE OF JACKSONVILLE, THE","NH","7/7/2020","3","0","8"
16,"Duval","Florida","THE COVE AT MARSH LANDING","ALF","7/7/2020","10","0","1"
16,"Duval","Florida","UNIVERSITY CROSSING","NH","7/7/2020","1","5","8"
16,"Duval","Florida","WINDSOR AT ORTEGA","ALF","7/7/2020","0","0","1"
16,"Duval","Florida","WINDSOR AT SAN PABLO","ALF","7/7/2020","0","0","2"
16,"Duval","Florida","WOODLAND GROVE HEALTH & REHABILITATION CENTER","NH","7/7/2020","0","0","4"
16,"Duval","Florida","WYNDHAM LAKES JACKSONVILLE","ALF","7/6/2020","0","1","3"
17,"Escambia","Florida","ARCADIA HEALTH & REHABILITATION CENTER","NH","7/7/2020","0","2","6"
17,"Escambia","Florida","ASBURY PLACE","ALF","7/7/2020","0","0","1"
17,"Escambia","Florida","BAYSIDE HEALTH AND REHABILITATION CENTER","NH","7/7/2020","1","0","3"
17,"Escambia","Florida","CONSULATE HEALTH CARE OF PENSACOLA","NH","7/7/2020","0","0","2"
17,"Escambia","Florida","DE LUNA HEALTH AND REHABILITATION CENTER","NH","7/7/2020","24","0","0"
17,"Escambia","Florida","ELMCROFT OF PENSACOLA","ALF","7/7/2020","0","0","1"
17,"Escambia","Florida","FLORIDA MENTOR","ICF","7/7/2020","3","0","2"
17,"Escambia","Florida","FLORIDA MENTOR","ICF","7/7/2020","6","0","4"
17,"Escambia","Florida","GRANDVIEW RETIREMENT CENTER","ALF","7/7/2020","43","11","16"
17,"Escambia","Florida","HAVEN OF OUR LADY OF PEACE","NH","7/7/2020","11","0","12"
17,"Escambia","Florida","LIFE CARE CENTER OF PENSACOLA","NH","7/7/2020","0","0","1"
17,"Escambia","Florida","NEW HORIZONS OF NORTHWEST FLORIDA, INC.","ICF","7/7/2020","1","0","6"
17,"Escambia","Florida","OAKBRIDGE TERRACE AT AZALEA TRACE","ALF","7/7/2020","0","0","1"
17,"Escambia","Florida","OLIVE BRANCH HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","1","1"
17,"Escambia","Florida","PENSACOLA DEVELOPMENTAL CENTER","ICF","7/7/2020","0","0","1"
17,"Escambia","Florida","REHABILITATION CENTER AT PARK PLACE","NH","7/7/2020","0","0","1"
17,"Escambia","Florida","ROSEWOOD HEALTHCARE AND REHABILITATION CENTER","NH","7/7/2020","0","0","3"
17,"Escambia","Florida","SOLARIS HEALTHCARE PENSACOLA","NH","7/7/2020","0","0","2"
17,"Escambia","Florida","SOUTHERN OAKS CARE CENTER","NH","7/7/2020","0","4","5"
17,"Escambia","Florida","SPECIALTY HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","1","0"
17,"Escambia","Florida","SUMMER VISTA ASSISTED LIVING COMMUNITY","ALF","7/7/2020","0","2","0"
17,"Escambia","Florida","THE BLAKE AT PENSACOLA OPERATING COMPANY LLC","ALF","7/7/2020","1","1","1"
17,"Escambia","Florida","THE RESIDENCE","ALF","7/7/2020","0","0","1"
17,"Escambia","Florida","THE WATERFORD AT CARPENTER'S CREEK","ALF","7/7/2020","1","0","0"
17,"Escambia","Florida","UNIVERSITY HILLS HEALTH AND REHABILITATION","NH","7/7/2020","1","0","4"
17,"Escambia","Florida","VERANDA OF PENSACOLA, INC","ALF","7/7/2020","0","0","1"
17,"Escambia","Florida","WILLOWBROOKE COURT AT AZALEA TRACE","NH","7/7/2020","2","0","2"
17,"Escambia","Florida","YOURLIFE OF PENSACOLA","ALF","7/7/2020","0","1","2"
18,"Flagler","Florida","FLAGLER HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","1"
18,"Flagler","Florida","GRAND OAKS HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","2"
18,"Flagler","Florida","MAGNOLIA MANOR OF PALM COAST, INC.","ALF","7/7/2020","1","0","1"
18,"Flagler","Florida","PRINCETON VILLAGE OF PALM COAST","ALF","7/7/2020","1","0","1"
18,"Flagler","Florida","TUSCAN GARDENS OF PALM COAST","ALF","7/7/2020","0","0","1"
20,"Gadsden","Florida","RIVERCHASE HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","2"
21,"Gilchrist","Florida","AYERS HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","2"
21,"Gilchrist","Florida","TRI-COUNTY NURSING HOME","NH","7/7/2020","0","0","1"
24,"Hamilton","Florida","THE SUSAN REWIS HOUSE","ALF","7/7/2020","0","0","1"
25,"Hardee","Florida","HARDEE MANOR HEALTHCARE CENTER","NH","7/7/2020","0","3","3"
25,"Hardee","Florida","SANDIA","ALF","7/7/2020","4","0","5"
25,"Hardee","Florida","THE VALENCIA","ALF","7/7/2020","1","0","2"
26,"Hendry","Florida","CLEWISTON NURSING & REHABILITATION","NH","7/7/2020","9","0","13"
26,"Hendry","Florida","OAKBROOK HEALTH AND REHABILITATION CENTER","NH","7/7/2020","1","0","4"
27,"Hernando","Florida","ATRIA EVERGREEN WOODS","ALF","7/7/2020","0","0","2"
27,"Hernando","Florida","FOREST OAKS OF SPRING HILL","ALF","7/7/2020","0","0","1"
27,"Hernando","Florida","HERON POINTE HEALTH AND REHABILITATION","NH","7/7/2020","0","1","0"
27,"Hernando","Florida","RESIDENCE AT TIMBER PINES (THE)","ALF","7/7/2020","0","0","2"
27,"Hernando","Florida","SPRING HILL HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","5"
27,"Hernando","Florida","SPRING OAKS","ALF","7/7/2020","8","4","8"
27,"Hernando","Florida","THE GRANDE","ALF","7/7/2020","0","0","1"
28,"Highlands","Florida","FELLOWSHIP HOME AT THE FAIRWAY","ALF","7/6/2020","0","0","2"
28,"Highlands","Florida","FLORIDA MENTOR","ICF","7/7/2020","11","0","16"
28,"Highlands","Florida","LAKE PLACID HEALTH AND REHABILITATION CENTER","NH","7/7/2020","2","0","2"
28,"Highlands","Florida","PALMS OF SEBRING (THE)","ALF","7/7/2020","0","0","2"
28,"Highlands","Florida","PALMS OF SEBRING, THE","NH","7/7/2020","0","0","2"
28,"Highlands","Florida","ROYAL CARE OF AVON PARK","NH","7/7/2020","0","0","3"
29,"Hillsborough","Florida","ALAFIA VILLAGE","ALF","7/7/2020","4","0","3"
29,"Hillsborough","Florida","ALDEA GREEN","ALF","7/7/2020","1","0","0"
29,"Hillsborough","Florida","ALLEGRO","ALF","7/7/2020","0","0","4"
29,"Hillsborough","Florida","ALLEGRO","ALF","7/7/2020","0","0","5"
29,"Hillsborough","Florida","ANGELS SENIOR LIVING AT NEW TAMPA, LLC","ALF","7/7/2020","0","8","0"
29,"Hillsborough","Florida","ANGELS TCH LLC","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","ARBOR TERRACE AT CITRUS PARK","ALF","7/7/2020","1","0","0"
29,"Hillsborough","Florida","ATRIA LUTZ","ALF","7/7/2020","0","0","3"
29,"Hillsborough","Florida","AUSTIN GROUP (THE)","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","BAYSHORE POINTE NURSING AND REHAB CENTER","NH","7/7/2020","0","3","3"
29,"Hillsborough","Florida","BELLA VITA ALF AT LATANIA LLC","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","BELVEDERE COMMONS OF SUN CITY CENTER","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","BEST CARE SENIOR LIVING AT SAINT JOSEPH","ALF","7/7/2020","0","3","4"
29,"Hillsborough","Florida","BRANDON HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","1"
29,"Hillsborough","Florida","BRIGHTON GARDENS OF TAMPA","ALF","7/7/2020","10","1","2"
29,"Hillsborough","Florida","BRIGHTON GARDENS OF TAMPA","NH","7/7/2020","1","0","0"
29,"Hillsborough","Florida","BRISTOL AT TAMPA REHABILITATION AND NURSING CENTER LLC, THE","NH","7/7/2020","0","36","1"
29,"Hillsborough","Florida","BROOKDALE BAYSHORE","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","CARROLLWOOD CARE CENTER","NH","7/7/2020","0","23","30"
29,"Hillsborough","Florida","CENTRAL PARK HEALTHCARE AND REHABILITATION CENTER","NH","7/7/2020","0","6","2"
29,"Hillsborough","Florida","CENTRAL TAMPA ASSISTED LIVING","ALF","7/7/2020","0","20","6"
29,"Hillsborough","Florida","COLONIAL ASSISTED LIVING AT TAMPA FL","ALF","7/7/2020","0","0","3"
29,"Hillsborough","Florida","COMMUNITY CONVALESCENT CENTER","NH","7/7/2020","0","87","24"
29,"Hillsborough","Florida","CONSULATE HEALTH CARE OF BRANDON","NH","7/7/2020","36","27","25"
29,"Hillsborough","Florida","COVENTRY ASSISTED LIVING","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","COX ADULT LIVING FACILITY","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","CROSSINGS AT RIVERVIEW, THE","ALF","7/7/2020","14","2","6"
29,"Hillsborough","Florida","DISCOVERY VILLAGE AT TAMPA PALMS","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","DISCOVERY VILLAGE AT WESTCHASE","ALF","7/7/2020","0","0","2"
29,"Hillsborough","Florida","DOROTHY CARES ALF, LLC","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","EL COCHERO ALF CORP","ALF","7/7/2020","0","0","6"
29,"Hillsborough","Florida","ELMCROFT OF CARROLLWOOD","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","EXCEL CARE CENTER","NH","7/7/2020","0","11","11"
29,"Hillsborough","Florida","FEELS LIKE HOME IN TAMPA ALF INC","ALF","7/7/2020","0","0","2"
29,"Hillsborough","Florida","FLETCHER HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","6","5"
29,"Hillsborough","Florida","FLORENTINA'S HOUSE ALF","ALF","7/7/2020","6","0","0"
29,"Hillsborough","Florida","FREEDOM PLAZA ASSISTED LIVING AND MEMORY CARE","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","FRIENDLY HOUSE OF TAMPA BAY INC, THE","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","GANDY CROSSING CARE CENTER","NH","7/7/2020","0","0","6"
29,"Hillsborough","Florida","GRACE MANOR AT HUNTERS CREEK LLC","ALF","7/7/2020","3","0","6"
29,"Hillsborough","Florida","HABANA HEALTH CARE CENTER","NH","7/7/2020","0","0","4"
29,"Hillsborough","Florida","HANNA OAKS CENTER for INDEPENDENT and ASSISTED LIVING","ALF","7/7/2020","0","15","5"
29,"Hillsborough","Florida","HAWTHORNE HEALTH AND REHAB OF BRANDON","NH","7/7/2020","13","8","16"
29,"Hillsborough","Florida","HILLSBOROUGH COUNTY DEVELOPMENTAL CENTER","ICF","7/7/2020","15","0","8"
29,"Hillsborough","Florida","HOME ASSOCIATION, THE","NH","7/7/2020","0","0","1"
29,"Hillsborough","Florida","HYDE PARK ASSISTED LIVING FACILITY","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","INN ASTON AT GARDENS TAMPA BAY (THE)","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","INN AT ASTON GARDENS AT THE COURTYARDS","ALF","7/7/2020","0","0","2"
29,"Hillsborough","Florida","INSPIRED LIVING AT SUN CITY CENTER","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","INSPIRED LIVING AT TAMPA","ALF","7/7/2020","0","2","0"
29,"Hillsborough","Florida","KR AT HILLSBOROUGH LAKES","NH","7/7/2020","0","0","8"
29,"Hillsborough","Florida","LIFE CONCEPTS, INC","ICF","7/7/2020","1","0","4"
29,"Hillsborough","Florida","LIFE CONCEPTS, INC.","ICF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","MAGNOLIA SENIOR LIVING LLC","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","MARINA ASSISTED LIVING FACILITY, LLC","ALF","7/7/2020","3","3","1"
29,"Hillsborough","Florida","MEMORY LANE COTTAGE AT TAMPA PALMS, LLC","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","NORTHDALE REHABILITATION CENTER","NH","7/7/2020","0","1","6"
29,"Hillsborough","Florida","OUR BUTTERFLY HOME","ALF","7/7/2020","0","0","4"
29,"Hillsborough","Florida","PALM GARDEN OF SUN CITY","NH","7/7/2020","0","4","0"
29,"Hillsborough","Florida","PALM GARDEN OF TAMPA","NH","7/7/2020","0","2","2"
29,"Hillsborough","Florida","PALM TERRACE ASSISTED LIVING FACILITY & ADULT DAYCARE CENTER","ALF","7/7/2020","0","6","2"
29,"Hillsborough","Florida","PLAZA WEST HEALTH CENTER","NH","7/7/2020","0","1","7"
29,"Hillsborough","Florida","PROMISE POINTE AT TAMPA OAKS","ALF","7/7/2020","0","3","0"
29,"Hillsborough","Florida","REHABILITATION AND HEALTHCARE CENTER OF TAMPA","NH","7/7/2020","0","14","5"
29,"Hillsborough","Florida","ROCKY CREEK VILLAGE","ALF","7/7/2020","3","0","1"
29,"Hillsborough","Florida","ROSECASTLE AT DELANEY CREEK","ALF","7/7/2020","0","2","1"
29,"Hillsborough","Florida","ROYAL SUN PARK ASSISTED LIVING FACILITY","ALF","7/7/2020","0","4","1"
29,"Hillsborough","Florida","SOLARIS HEALTHCARE PLANT CITY","NH","7/7/2020","1","0","1"
29,"Hillsborough","Florida","SUN CITY SENIOR LIVING","ALF","7/7/2020","1","0","1"
29,"Hillsborough","Florida","SUN TERRACE HEALTH CARE CENTER","NH","7/7/2020","0","1","1"
29,"Hillsborough","Florida","SUN TOWERS RETIREMENT COMMUNITY","ALF","7/7/2020","0","2","4"
29,"Hillsborough","Florida","SUPERIOR RESIDENCES OF BRANDON MEMORY CARE","ALF","7/6/2020","0","15","8"
29,"Hillsborough","Florida","TAMPA LAKES HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","2"
29,"Hillsborough","Florida","TESSERA OF BRANDON","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","THE COLONNADE AT NORTHDALE","ALF","7/7/2020","0","11","2"
29,"Hillsborough","Florida","THE INN AT PLAZA WEST","ALF","7/7/2020","0","0","1"
29,"Hillsborough","Florida","THE INN AT UNIVERSITY VILLAGE","ALF","7/7/2020","60","12","5"
29,"Hillsborough","Florida","TWIN CREEKS ASSISTED LIVING AND MEMORY CARE","ALF","7/7/2020","3","0","8"
29,"Hillsborough","Florida","WEINBERG VILLAGE LLC","ALF","7/7/2020","2","0","6"
29,"Hillsborough","Florida","WHISPERING OAKS","NH","7/7/2020","0","3","1"
29,"Hillsborough","Florida","WOODBRIDGE CARE CENTER","NH","7/7/2020","0","0","3"
29,"Hillsborough","Florida","YBOR CITY CENTER FOR REHABILITATION AND HEALING","NH","7/7/2020","0","14","4"
30,"Holmes","Florida","BONIFAY NURSING AND REHAB CENTER","NH","7/7/2020","0","1","3"
31,"Indian River","Florida","BROOKDALE VERO BEACH SOUTH","ALF","7/6/2020","0","0","1"
31,"Indian River","Florida","BROOKDALE VERO BEACH SOUTH","ALF","7/6/2020","1","0","0"
31,"Indian River","Florida","CONSULATE HEALTH CARE OF VERO BEACH","NH","7/7/2020","0","0","2"
31,"Indian River","Florida","FLORIDA BAPTIST RETIREMENT CENTER, INC.","NH","7/7/2020","0","0","1"
31,"Indian River","Florida","GRACE REHABILITATION CENTER OF VERO BEACH","NH","7/7/2020","1","1","1"
31,"Indian River","Florida","GREEN GABLES ASSISTED LIVING","ALF","7/7/2020","1","1","1"
31,"Indian River","Florida","HARBORCHASE OF VERO BEACH","ALF","7/7/2020","3","6","2"
31,"Indian River","Florida","OAKBRIDGE TERRACE ASSISTED LIVING AT INDIAN RIVER ESTATES","ALF","7/7/2020","0","8","0"
31,"Indian River","Florida","PALM GARDEN OF VERO BEACH","NH","7/7/2020","0","0","1"
31,"Indian River","Florida","PELICAN LANDING ASSISTED LIVING AND MEMORY CARE","ALF","7/7/2020","1","1","5"
31,"Indian River","Florida","RENAISSANCE SENIOR LIVING","ALF","7/7/2020","0","0","2"
31,"Indian River","Florida","ROSEWOOD MANOR OF VERO BEACH, LLC","ALF","7/7/2020","1","19","5"
31,"Indian River","Florida","SEA BREEZE REHAB AND NURSING CENTER","NH","7/6/2020","0","0","2"
31,"Indian River","Florida","SOLARIS SENIOR LIVING VERO BEACH","ALF","7/7/2020","0","2","5"
31,"Indian River","Florida","SONATA VERO BEACH","ALF","7/7/2020","0","0","1"
31,"Indian River","Florida","WILLOWBROOKE COURT AT INDIAN RIVER ESTATES","NH","7/7/2020","0","0","2"
32,"Jackson","Florida","MARIANNA HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","10","3"
32,"Jackson","Florida","SIGNATURE HEALTHCARE AT THE COURTYARD","NH","7/7/2020","0","0","2"
32,"Jackson","Florida","SIGNATURE HEALTHCARE OF NORTH FLORIDA","NH","7/7/2020","0","0","1"
32,"Jackson","Florida","SUNLAND CENTER MARIANNA-FAC I","ICF","7/7/2020","0","0","1"
32,"Jackson","Florida","SUNLAND CENTER MARIANNA-FACILITY III","ICF","7/7/2020","0","0","2"
33,"Jefferson","Florida","BRYNWOOD HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","1"
35,"Lake","Florida","AdVENTHEALTH CARE CENTER WATERMAN","NH","7/7/2020","0","0","4"
35,"Lake","Florida","AVANTE AT LEESBURG, INC","NH","7/6/2020","0","0","1"
35,"Lake","Florida","AVANTE AT MT DORA, INC.","NH","7/7/2020","0","0","2"
35,"Lake","Florida","BAYVIEW CENTER","NH","7/7/2020","0","0","7"
35,"Lake","Florida","BRIDGEWATER AT WATERMAN VILLAGE (THE)","ALF","7/7/2020","0","0","1"
35,"Lake","Florida","CLERMONT HEALTH AND REHABILITATION CENTER","NH","7/7/2020","0","0","2"
